Time (s),Temperature (Degrees C)
2361560.23,34
2361745.01,34
2361930.4,34
2362116.43,34
2362303.11,34
2362490.38,34
2362678.27,34
2362866.78,34
2363055.92,34
2363245.66,34
2363436.03,34
2363627.04,34
2363818.67,34
2364010.88,34
2364203.73,34
2364397.24,34
2364591.41,34
2364786.29,34
2364981.81,34
2365178.01,34
2365374.85,34
2365572.33,34
2365770.47,34
2365969.24,34
2366168.59,34
2366368.54,34
2366569.03,34
2366770.11,34
2366971.79,34
2367174.08,34
2367376.96,34
2367580.45,34
2367784.54,34
2367989.23,34
2368194.53,34
2368400.42,34
2368607.53,34
2368815.27,34
2369023.67,34
2369232.74,34
2369442.48,34
2369652.89,34
2369864.46,34
2370076.61,34
2370289.37,34
2370502.79,34
2370716.89,34
2370931.59,34
2371148.05,34
2371365.14,34
2371582.79,34
2371801.07,34
2372019.93,34
2372239.33,34
2372459.35,34
2372679.98,34
2372901.2,34
2373122.99,34
2373345.37,34
2373568.4,34
2373792.08,34
2374016.37,34
2374241.38,34
2374468.4,34
2374695.98,34
2374924.17,34
2375152.91,34
2375382.21,34
2375612.15,34
2375842.7,35
2376074.48,35
2376306.95,35
2376540.1,35
2376773.91,35
2377008.4,35
2377243.52,35
2377479.36,35
2377715.85,35
2377952.97,35
2378190.69,35
2378428.98,35
2378667.89,35
2378907.95,35
2379148.77,35
2379390.01,35
2379631.89,35
2379875.01,35
2380118.75,35
2380363.07,35
2380607.94,35
2380853.5,36
2381099.7,36
2381346.57,36
2381594.04,36
2381842.21,36
2382091.0,36
2382340.42,36
2382590.39,36
2382840.96,36
2383092.15,36
2383344.02,36
2383596.5,36
2383849.62,36
2384103.35,36
2384357.67,36
2384613.14,36
2384869.21,36
2385125.89,36
2385383.18,36
2385641.07,36
2385900.11,36
2386159.76,36
2386420.06,36
2386680.99,36
2386942.6,36
2387204.83,36
2387467.67,36
2387731.08,36
2387995.07,36
2388259.69,36
2388524.96,36
2388790.8,36
2389057.26,36
2389324.27,36
2389591.87,36
2389860.08,36
2390128.89,36
2390398.29,36
2390668.3,36
2390938.88,36
2391210.67,36
2391483.0,36
2391755.94,36
2392029.48,36
2392303.62,36
2392578.42,36
2392853.72,36
2393129.6,36
2393406.07,36
2393683.75,36
2393962.04,36
2394241.83,36
2394521.86,36
2394802.47,36
2395083.64,36
2395365.46,36
2395647.86,36
2395930.84,36
2396214.46,36
2396498.61,36
2396783.39,36
2397068.69,36
2397354.62,36
2397641.16,36
2397928.29,36
2398216.02,36
2398504.28,36
2398793.17,36
2399083.24,36
2399373.89,36
2399665.14,36
2399956.98,36
2400249.37,36
2400542.36,36
2400835.97,36
2401130.18,36
2401425.0,36
2401720.37,36
2402016.35,36
2402312.91,36
2402610.14,36
2402908.04,36
2403206.63,36
2403505.89,36
2403805.74,36
2404106.26,36
2404407.4,36
2404709.24,36
2405012.4,36
2405316.19,36
2405620.55,36
2405925.51,36
2406231.07,36
2406537.25,36
2406843.98,36
2407151.3,36
2407459.22,36
2407767.75,36
2408076.93,36
2408386.76,36
2408697.11,36
2409008.13,36
2409319.72,36
2409632.63,36
2409946.17,36
2410260.28,36
2410574.96,36
2410890.19,36
2411206.06,36
2411522.53,36
2411839.56,36
2412157.19,36
2412475.38,36
2412794.28,36
2413113.73,36
2413433.78,36
2413754.48,36
2414075.81,36
2414397.73,36
2414720.24,36
2415043.92,36
2415368.21,36
2415693.08,36
2416018.52,36
2416344.56,36
2416671.18,36
2416999.06,36
2417327.46,36
2417656.46,36
2417986.04,36
2418316.25,36
2418647.05,36
2418978.44,36
2419310.33,36
2419642.88,36
2419976.02,36
2420309.74,36
2420644.1,36
2420979.06,36
2421314.58,36
2421650.69,36
2421987.37,36
2422324.68,36
2422662.59,36
2423001.06,36
2423340.12,36
2423679.8,36
2424020.04,36
2424360.88,36
2424702.31,36
2425044.35,36
2425387.0,36
2425730.21,36
2426074.01,36
2426418.4,36
2426763.36,36
2427108.93,36
2427455.05,36
2427801.8,36
2428149.14,36
2428497.11,36
2428845.61,36
2429194.74,36
2429544.48,36
2429894.76,36
2430245.68,36
2430597.2,36
2430949.3,36
2431301.96,36
2431655.2,36
2432009.11,36
2432364.2,36
2432719.86,36
2433076.09,36
2433432.88,36
2433790.24,36
2434148.25,36
2434506.83,36
2434866.0,36
2435225.75,36
2435586.11,36
2435947.08,36
2436308.64,36
2436670.81,36
2437033.5,36
2437396.84,36
2437760.74,36
2438125.24,36
2438490.3,36
2438856.01,36
2439222.33,36
2439589.24,36
2439956.73,36
2440324.83,36
2440693.52,36
2441062.78,36
2441432.58,36
2441803.0,35
2442174.01,35
2442545.63,35
2442918.47,36
2443291.87,36
2443665.88,36
2444040.44,36
2444415.6,35
2444791.36,35
2445167.7,35
2445544.61,35
2445922.11,36
2446300.81,36
2446680.06,36
2447059.99,35
2447440.47,35
2447821.51,35
2448203.16,35
2448585.4,35
2448968.18,35
2449351.57,35
2449735.58,35
2450120.21,35
2450506.07,35
2450892.53,35
2451279.66,35
2451667.4,35
2452055.84,35
2452444.86,35
2452834.54,35
2453224.79,35
2453615.63,35
2454007.12,35
2454399.26,35
2454792.06,35
2455185.46,35
2455580.09,35
2455975.32,35
2456371.15,35
2456767.57,35
2457164.6,35
2457562.26,35
2457960.5,35
2458359.32,35
2458758.72,35
2459158.76,35
2459559.35,35
2459960.53,35
2460362.37,35
2460764.77,35
2461167.74,35
2461571.3,35
2461975.5,35
2462380.32,35
2462785.68,35
2463193.56,35
2463602.08,35
2464011.29,35
2464421.16,35
2464831.67,35
2465242.77,35
2465654.49,35
2466066.81,35
2466479.73,35
2466893.2,35
2467307.28,35
2467722.0,35
2468137.32,35
2468553.26,35
2468969.94,35
2469387.95,35
2469806.61,35
2470225.93,35
2470645.92,35
2471066.6,35
2471488.62,36
2471911.08,36
2472334.18,36
2472757.84,36
2473182.14,36
2473607.05,36
2474032.59,36
2474458.73,36
2474885.46,36
2475312.8,36
2475741.41,36
2476170.61,36
2476600.41,36
2477030.81,36
2477461.88,36
2477893.61,36
2478326.03,36
2478759.11,36
2479192.77,36
2479627.04,36
2480061.91,36
2480497.33,36
2480933.48,36
2481370.25,36
2481807.62,36
2482245.59,36
2482684.16,36
2483123.35,36
2483563.13,36
2484003.55,36
2484444.56,36
2484886.15,36
2485328.89,36
2485772.22,36
2486216.18,36
2486660.69,36
2487105.82,36
2487552.27,36
2487999.39,36
2488447.19,36
2488895.65,36
2489344.78,36
2489794.53,36
2490244.91,36
2490695.85,36
2491147.42,36
2491599.62,36
2492052.41,36
2492505.77,36
2492959.72,37
2493414.26,37
2493869.44,37
2494325.29,37
2494781.87,37
2495239.09,37
2495696.96,37
2496155.47,37
2496614.69,37
2497074.59,37
2497535.02,37
2497996.08,37
2498457.71,37
2498919.94,37
2499382.73,37
2499846.14,37
2500310.23,37
2500774.91,37
2501240.15,37
2501706.0,37
2502172.52,37
2502639.61,37
2503107.26,37
2503575.52,37
2504044.45,37
2504514.01,37
2504984.25,37
2505455.15,37
2505926.73,37
2506398.89,37
2506871.63,37
2507344.9,37
2507818.8,37
2508294.01,37
2508769.83,37
2509246.31,37
2509723.34,37
2510200.95,37
2510679.19,37
2511158.05,37
2511637.49,37
2512117.5,37
2512598.09,37
2513079.29,37
2513561.06,37
2514043.45,37
2514526.4,37
2515010.0,37
2515494.22,37
2515979.05,37
2516464.51,37
2516950.64,37
2517437.45,37
2517924.93,37
2518413.08,37
2518901.85,37
2519391.19,37
2519881.09,37
2520371.59,37
2520862.71,38
2521354.44,38
2521846.78,38
2522339.72,38
2522833.33,38
2523327.57,38
2523822.48,38
2524318.08,38
2524814.29,38
2525311.68,38
2525809.65,38
2526308.24,38
2526807.4,38
2527307.74,38
2527808.67,38
2528310.22,38
2528812.34,38
2529315.06,38
2529818.39,38
2530322.29,38
2530826.79,38
2531331.84,38
2531837.52,38
2532343.76,38
2532850.61,38
2533358.1,38
2533866.15,38
2534374.78,38
2534883.98,38
2535393.77,38
2535904.19,38
2536415.23,38
2536927.4,38
2537440.15,38
2537953.51,38
2538467.47,38
2538982.03,38
2539497.15,38
2540013.42,38
2540530.31,38
2541047.81,38
2541565.91,38
2542084.52,38
2542603.77,38
2543123.66,38
2543644.12,38
2544165.15,38
2544686.73,38
2545208.91,38
2545731.69,38
2546255.1,38
2546779.08,38
2547303.65,38
2547828.81,38
2548354.55,38
2548880.9,38
2549407.83,38
2549935.36,38
2550463.5,38
2550992.19,38
2551522.65,38
2552053.66,38
2552585.29,38
2553117.57,38
2553650.42,38
2554185.02,38
2554720.2,38
2555255.98,38
2555792.4,38
2556329.37,38
2556866.93,38
2557405.06,38
2557943.79,38
2558483.68,38
2559025.39,38
2559567.65,38
2560110.5,38
2560653.96,38
2561198.01,38
2561742.64,38
2562287.85,38
2562833.68,38
2563380.68,38
2563928.22,38
2564476.4,38
2565025.19,38
2565574.55,38
2566124.5,38
2566675.05,38
2567226.17,38
2567777.88,38
2568330.16,38
2568883.1,38
2569436.61,38
2569990.73,38
2570545.38,38
2571100.63,38
2571657.05,38
2572214.08,38
2572771.73,38
2573329.93,38
2573888.7,38
2574448.1,38
2575008.09,38
2575568.67,38
2576129.86,38
2576691.61,38
2577253.94,38
2577816.88,38
2578380.38,38
2578944.46,38
2579509.21,38
2580074.54,38
2580640.45,38
2581206.96,38
2581774.05,38
2582341.69,38
2582909.94,38
2583478.76,38
2584048.2,38
2584618.25,38
2585188.86,38
2585760.04,38
2586331.82,38
2586904.21,38
2587477.18,38
2588050.79,38
2588624.97,38
2589199.7,38
2589775.01,38
2590350.94,38
2590927.56,38
2591504.87,38
2592082.76,38
2592661.26,38
2593240.47,38
2593820.27,38
2594400.72,38
2594981.87,38
2595563.67,38
2596146.16,38
2596729.29,38
2597313.03,38
2597897.38,37
2598482.3,37
2599067.86,37
2599654.0,37
2600240.73,37
2600828.05,37
2601416.0,37
2602004.53,37
2602593.75,37
2603183.55,37
2603773.95,37
2604364.91,37
2604956.53,37
2605548.69,37
2606142.07,37
2606736.07,37
2607330.65,37
2607925.78,37
2608521.5,37
2609117.84,37
2609714.76,37
2610312.29,37
2610910.38,37
2611509.07,37
2612108.33,37
2612708.22,37
2613308.72,37
2613909.82,37
2614511.57,37
2615113.86,37
2615716.7,37
2616320.21,37
2616924.25,37
2617528.91,37
2618134.2,37
2618740.09,37
2619346.52,37
2619953.54,37
2620561.15,37
2621169.35,37
2621778.17,37
2622387.57,37
2622997.53,37
2623608.1,37
2624219.25,37
2624831.01,37
2625443.35,37
2626056.32,37
2626669.86,37
2627283.97,37
2627898.67,37
2628514.55,37
2629131.62,37
2629749.32,37
2630368.2,37
2630987.62,37
2631607.63,37
2632228.23,37
2632849.48,37
2633471.28,37
2634093.71,37
2634716.69,37
2635340.29,37
2635964.45,37
2636589.23,37
2637214.62,37
2637840.59,37
2638467.16,37
2639094.33,37
2639722.05,37
2640350.97,37
2640980.52,37
2641610.66,37
2642241.38,37
2642873.28,37
2643505.75,37
2644138.78,37
2644772.42,37
2645407.28,37
2646042.73,37
2646678.77,37
2647315.47,37
2647952.86,37
2648590.94,37
2649229.64,37
2649869.64,37
2650510.32,37
2651151.71,37
2651794.36,37
2652437.63,37
2653081.44,37
2653725.89,37
2654370.9,37
2655017.1,37
2655663.97,37
2656311.43,37
2656959.51,37
2657608.22,37
2658257.64,37
2658908.35,37
2659559.79,37
2660211.81,37
2660864.5,37
2661517.84,37
2662171.78,37
2662826.35,37
2663481.49,37
2664138.4,37
2664795.9,37
2665453.98,37
2666112.68,37
2666771.99,37
2667431.93,37
2668092.51,37
2668753.67,37
2669416.04,37
2670079.01,37
2670742.64,37
2671406.91,37
2672071.87,37
2672737.47,37
2673403.72,37
2674071.18,37
2674739.2,37
2675407.82,37
2676077.12,38
2676747.07,38
2677418.31,38
2678090.17,38
2678762.56,38
2679435.56,38
2680109.12,38
2680783.31,38
2681458.09,38
2682133.45,38
2682809.41,38
2683486.0,38
2684163.12,38
2684840.91,38
2685519.36,38
2686198.43,38
2686878.12,38
2687558.48,38
2688239.48,38
2688921.16,38
2689603.54,38
2690286.52,38
2690970.1,38
2691654.26,38
2692338.98,38
2693024.31,38
2693710.25,38
2694396.83,38
2695084.09,38
2695771.94,38
2696460.39,38
2697149.51,38
2697839.3,38
2698529.78,38
2699220.89,38
2699912.66,39
2700604.99,39
2701297.93,39
2701991.44,39
2702685.58,39
2703380.27,39
2704075.58,39
2704771.43,39
2705467.94,39
2706165.06,39
2706862.77,39
2707561.13,39
2708260.09,39
2708959.66,39
2709659.8,39
2710360.48,39
2711061.84,39
2711763.83,39
2712466.54,39
2713169.87,39
2713873.91,39
2714578.51,39
2715283.7,39
2715989.48,39
2716695.85,39
2717402.87,39
2718110.54,39
2718818.81,39
2719527.7,39
2720237.25,39
2720947.4,39
2721658.11,39
2722369.41,39
2723081.28,39
2723793.79,39
2724506.83,39
2725220.53,39
2725934.79,39
2726649.6,39
2727365.01,39
2728081.0,39
2728797.62,39
2729514.85,39
2730232.7,39
2730951.22,39
2731670.38,39
2732390.22,39
2733110.7,39
2733831.78,40
2734553.5,40
2735275.81,40
2735998.71,40
2736722.16,40
2737446.21,40
2738170.85,40
2738896.2,40
2739622.22,40
2740348.88,40
2741076.22,40
2741804.19,40
2742532.81,40
2743262.12,40
2743992.06,40
2744722.58,40
2745453.71,40
2746185.46,40
2746917.82,40
2747650.72,40
2748384.23,40
2749118.35,40
2749853.06,40
2750588.38,40
2751324.31,40
2752060.92,40
2752798.14,40
2753535.93,40
2754274.31,40
2755013.25,40
2755752.79,40
2756493.02,40
2757233.93,40
2757975.47,40
2758717.66,40
2759460.46,40
2760203.92,40
2760948.54,40
2761693.75,40
2762439.59,40
2763186.12,40
2763933.32,40
2764681.1,40
2765429.52,40
2766179.14,40
2766929.31,40
2767680.1,40
2768431.46,40
2769183.4,40
2769935.96,40
2770689.72,40
2771444.63,40
2772200.19,40
2772956.32,40
2773713.1,40
2774470.61,40
2775228.72,40
2775987.47,40
2776746.89,40
2777506.89,40
2778268.15,40
2779029.98,40
2779792.39,40
2780555.41,41
2781319.05,41
2782083.29,41
2782848.17,41
2783613.72,41
2784379.92,41
2785146.76,41
2785914.27,41
2786682.45,41
2787451.29,41
2788220.73,41
2788990.7,41
2789761.26,41
2790532.45,41
2791304.18,41
2792077.69,41
2792851.8,41
2793626.51,41
2794401.81,41
2795177.71,41
2795954.2,41
2796731.23,41
2797508.96,41
2798288.49,41
2799068.61,41
2799849.3,41
2800630.59,41
2801412.43,41
2802194.89,41
2802977.98,41
2803761.6,41
2804545.78,41
2805330.58,41
2806116.01,41
2806902.04,41
2807688.65,41
2808475.83,41
2809263.56,41
2810051.9,41
2810840.85,41
2811630.46,41
2812420.68,41
2813211.44,41
2814002.76,41
2814794.73,41
2815587.3,41
2816380.43,41
2817174.18,41
2817968.54,41
2818763.45,41
2819558.95,41
2820355.03,41
2821151.71,41
2821949.0,41
2822746.85,41
2823546.51,41
2824346.76,41
2825147.56,41
2825948.98,41
2826750.97,41
2827553.56,41
2828356.73,41
2829160.49,41
2829964.87,41
2830769.85,41
2831576.03,41
2832382.78,41
2833190.14,41
2833998.03,41
2834806.54,41
2835615.63,41
2836425.33,41
2837235.64,41
2838047.12,41
2838859.75,41
2839673.02,41
2840486.93,41
2841301.41,41
2842116.39,41
2842931.99,41
2843748.19,41
2844564.98,41
2845382.38,41
2846200.39,41
2847018.97,41
2847838.17,41
2848657.95,41
2849478.32,41
2850299.28,41
2851120.78,41
2851942.91,41
2852765.66,41
2853588.98,41
2854412.9,41
2855237.38,41
2856062.48,41
2856888.19,41
2857714.44,41
2858541.93,41
2859369.98,41
2860198.61,41
2861027.81,41
2861857.62,41
2862688.01,41
2863519.04,41
2864350.65,41
2865182.86,41
2866015.63,41
2866849.02,41
2867682.96,41
2868517.53,41
2869352.7,41
2870188.45,41
2871024.78,41
2871861.71,41
2872699.24,41
2873537.37,41
2874376.08,41
2875215.39,41
2876055.27,41
2876895.76,41
2877736.83,41
2878578.49,41
2879420.74,41
2880263.55,41
2881106.95,41
2881950.99,41
2882795.61,41
2883640.81,41
2884486.59,41
2885333.0,41
2886179.97,41
2887027.54,41
2887875.68,41
2888724.43,40
2889573.81,40
2890423.73,40
2891274.26,40
2892125.39,40
2892977.13,40
2893829.48,40
2894682.41,40
2895535.92,40
2896390.0,40
2897244.66,40
2898100.55,40
2898957.03,40
2899814.06,40
2900672.29,40
2901531.09,40
2902390.5,40
2903250.46,40
2904111.05,40
2904972.24,40
2905834.01,40
2906696.42,40
2907559.39,40
2908422.94,40
2909287.08,40
2910151.8,40
2911017.15,40
2911883.1,40
2912749.59,40
2913616.69,40
2914484.98,40
2915353.88,40
2916223.36,40
2917093.46,40
2917964.11,40
2918835.39,40
2919707.21,40
2920579.62,40
2921452.68,40
2922326.33,40
2923200.55,40
2924075.36,40
2924950.76,40
2925826.76,40
2926703.31,40
2927580.49,40
2928458.26,40
2929336.59,40
2930215.54,40
2931095.1,40
2931975.22,40
2932856.51,40
2933738.42,40
2934620.92,40
2935504.01,40
2936387.68,40
2937271.92,40
2938156.77,40
2939042.2,40
2939928.25,40
2940814.95,40
2941702.16,40
2942589.96,40
2943478.35,40
2944367.34,40
2945256.92,40
2946147.15,40
2947037.96,40
2947041.52,0
2947045.85,38
2947050.77,36
2947056.35,36
2947062.53,36
2947070.46,36
2947078.96,36
2947088.04,36
2947098.33,36
2947109.28,36
2947120.74,36
2947132.82,36
2947145.48,36
2947158.72,36
2947173.25,36
2947188.28,36
2947203.89,36
2947220.67,36
2947238.07,36
2947256.06,36
2947274.61,36
2947293.78,36
2947313.57,36
2947333.94,36
2947357.2,36
2947381.07,36
2947405.54,36
2947430.61,36
2947456.29,36
2947482.59,36
2947509.46,36
2947537.46,36
2947566.11,36
2947595.32,36
2947625.13,36
2947655.51,36
2947686.46,36
2947718.01,36
2947750.15,36
2947782.91,36
2947816.88,36
2947851.45,36
2947886.57,36
2947922.3,36
2947958.62,36
2947995.51,36
2948034.19,36
2948073.45,36
2948113.31,36
2948153.8,36
2948194.84,36
2948236.51,36
2948278.75,36
2948321.55,36
2948364.97,36
2948408.96,36
2948453.54,36
2948498.72,36
2948544.48,36
2948590.83,36
2948637.78,36
2948685.34,36
2948734.07,36
2948783.37,36
2948833.29,36
2948883.81,36
2948934.9,36
2948986.58,36
2949038.87,36
2949091.74,36
2949145.21,36
2949199.25,36
2949253.9,36
2949309.17,36
2949365.04,36
2949421.49,36
2949478.53,36
2949536.11,36
2949596.07,36
2949656.59,36
2949717.7,36
2949779.45,36
2949841.79,36
2949904.71,36
2949968.24,36
2949971.71,0
2949975.48,35
2949979.83,35
2949984.76,36
2949990.34,36
2949996.5,36
2950003.25,36
2950011.18,36
2950019.71,36
2950028.8,36
2950038.51,36
2950048.83,36
2950059.74,36
2950071.2,36
2950083.26,36
2950095.9,36
2950109.12,36
2950123.59,36
2950138.64,36
2950154.83,36
2950171.63,36
2950189.07,36
2950207.03,36
2950225.58,36
2950244.72,36
2950264.46,36
2950284.82,36
2950305.75,36
2950327.3,35
2950349.43,35
2950372.11,35
2950395.39,35
2950419.3,35
2950443.8,35
2950468.83,35
2950494.47,35
2950520.76,35
2950547.63,35
2950575.68,35
2950604.35,35
2950633.57,35
2950663.36,35
2950693.75,35
2950724.73,35
2950756.33,35
2950788.49,35
2950821.24,35
2950854.6,35
2950888.53,35
2950923.06,35
2950958.17,35
2950993.94,35
2951030.28,35
2951067.18,35
2951105.85,35
2951145.1,35
2951184.94,35
2951225.4,35
2951266.47,35
2951308.13,35
2951350.36,35
2951393.22,35
2951436.64,35
2951480.63,35
2951525.22,35
2951570.42,35
2951616.81,35
2951663.8,35
2951711.41,35
2951759.61,35
2951808.4,35
2951857.81,35
2951907.82,35
2951958.39,35
2952009.6,35
2952061.4,35
2952113.85,35
2952166.92,35
2952220.58,35
2952274.84,35
2952329.73,35
2952385.26,35
2952441.31,35
2952497.99,35
2952555.28,35
2952613.15,35
2952671.63,35
2952730.66,35
2952790.28,35
2952850.54,35
2952912.02,35
2952974.05,35
2953036.71,35
2953099.92,35
2953163.74,35
2953228.18,35
2953293.23,35
2953358.86,35
2953425.03,35
2953491.81,35
2953559.19,35
2953627.12,35
2953695.67,35
2953764.85,35
2953834.63,35
2953905.54,35
2953977.05,35
2954049.18,35
2954121.89,35
2954195.15,35
2954269.01,35
2954343.51,35
2954418.66,35
2954494.45,35
2954570.9,35
2954648.62,35
2954726.89,35
2954805.75,35
2954885.21,35
2954965.25,35
2955045.95,35
2955127.22,35
2955209.04,35
2955291.48,35
2955374.5,35
2955458.18,35
2955542.39,35
2955627.21,35
2955712.58,35
2955798.58,35
2955885.15,35
2955972.3,35
2956060.03,35
2956148.38,35
2956237.35,35
2956326.9,35
2956418.83,35
2956511.36,35
2956604.47,35
2956698.18,35
2956792.53,35
2956887.43,35
2956983.55,35
2957080.3,35
2957177.73,35
2957275.78,35
2957374.4,35
2957473.65,35
2957573.41,35
2957673.8,35
2957774.78,35
2957876.37,35
2957978.55,35
2958081.35,35
2958184.72,35
2958288.68,35
2958393.24,35
2958498.41,35
2958604.24,35
2958710.67,35
2958817.69,35
2958925.35,35
2959033.64,35
2959142.62,35
2959252.25,35
2959362.51,35
2959473.39,35
2959585.46,35
2959698.17,35
2959812.12,35
2959926.69,35
2960041.91,35
2960157.72,35
2960274.05,35
2960390.99,35
2960508.61,35
2960626.79,35
2960745.6,35
2960864.94,35
2960984.86,35
2961105.4,35
2961226.49,35
2961348.22,35
2961470.56,35
2961593.46,35
2961716.93,35
2961840.99,35
2961965.66,35
2962090.92,35
2962216.75,35
2962343.18,35
2962470.22,35
2962597.86,35
2962726.03,35
2962854.81,35
2962984.22,35
2963114.21,35
2963245.36,35
2963377.08,35
2963509.42,35
2963642.33,35
2963775.89,35
2963910.07,35
2964044.86,35
2964180.2,35
2964316.12,35
2964452.67,35
2964589.82,35
2964728.22,35
2964867.29,35
2965007.0,35
2965147.3,35
2965288.26,35
2965429.9,35
2965572.17,35
2965714.99,35
2965858.42,35
2966002.44,35
2966147.02,35
2966292.24,35
2966438.04,35
2966584.45,35
2966731.44,35
2966879.02,35
2967027.18,35
2967175.95,35
2967325.29,35
2967475.25,35
2967625.85,35
2967777.08,35
2967928.92,35
2968081.35,35
2968235.11,35
2968389.5,35
2968544.55,35
2968700.21,35
2968856.46,35
2969013.91,35
2969171.94,35
2969330.57,35
2969489.75,35
2969649.5,35
2969809.83,35
2969971.39,35
2970134.15,35
2970297.45,35
2970461.36,35
2970625.85,35
2970790.96,35
2970956.66,35
2971122.98,35
2971289.95,35
2971457.44,35
2971625.54,36
2971794.27,36
2971963.64,36
2972133.57,36
2972304.09,36
2972475.22,36
2972646.89,36
2972819.18,36
2972992.12,36
2973165.64,36
2973339.72,36
2973514.42,36
2973690.42,36
2973867.09,36
2974044.4,36
2974222.34,36
2974400.83,36
2974579.9,36
2974759.56,36
2974939.84,36
2975120.7,36
2975302.14,36
2975484.17,36
2975666.83,36
2975850.18,36
2976034.7,36
2976219.83,36
2976405.58,36
2976592.45,36
2976779.99,36
2976968.09,36
2977156.85,36
2977346.15,36
2977536.04,36
2977726.51,36
2977917.54,36
2978109.19,36
2978301.44,36
2978494.85,36
2978688.87,36
2978883.52,36
2979078.75,36
2979274.53,36
2979470.88,36
2979667.84,36
2979865.42,36
2980063.58,36
2980263.57,36
2980464.2,36
2980665.48,36
2980867.42,36
2981070.02,36
2981273.28,36
2981477.13,36
2981681.65,36
2981886.74,36
2982092.44,36
2982298.65,36
2982505.45,36
2982712.82,36
2982920.81,36
2983129.41,36
2983338.6,36
2983548.4,36
2983758.83,36
2983969.85,36
2984181.52,36
2984393.82,36
2984606.75,36
2984820.36,36
2985034.62,36
2985249.53,36
2985464.98,36
2985681.04,36
2985897.72,36
2986114.96,36
2986332.81,36
2986551.21,36
2986770.24,36
2986990.44,36
2987211.22,36
2987432.6,36
2987654.57,36
2987877.09,36
2988100.21,36
2988323.94,36
2988548.3,36
2988773.24,36
2988998.76,36
2989224.87,36
2989451.6,36
2989678.91,36
2989906.84,36
2990135.35,36
2990364.45,36
2990594.16,36
2990824.45,36
2991055.4,36
2991286.89,36
2991518.98,36
2991751.69,36
2991985.06,36
2992219.03,36
2992453.69,36
2992688.91,36
2992924.79,36
2993161.26,36
2993398.34,36
2993636.01,36
2993874.26,36
2994113.09,36
2994352.53,36
2994592.55,36
2994833.25,36
2995074.6,36
2995317.47,36
2995560.59,36
2995804.27,36
2996048.56,36
2996293.47,36
2996539.04,36
2996785.17,36
2997031.91,36
2997279.19,36
2997527.07,36
2997775.57,36
2998024.64,36
2998274.29,36
2998525.71,36
2998777.72,36
2999030.33,36
2999283.57,36
2999537.37,36
2999791.72,36
3000046.69,36
3000302.25,36
3000558.34,36
3000815.09,36
3001072.46,36
3001330.51,36
3001589.17,36
3001848.45,36
3002108.4,36
3002368.99,36
3002630.24,36
3002892.15,36
3003154.66,36
3003417.74,36
3003681.42,36
3003945.68,36
3004210.57,36
3004476.01,36
3004742.04,36
3005008.62,36
3005275.87,36
3005543.74,36
3005812.18,36
3006081.23,36
3006350.95,36
3006621.3,36
3006892.3,36
3007163.91,36
3007436.22,36
3007709.11,36
3007982.59,36
3008256.69,36
3008531.49,36
3008806.85,36
3009082.79,36
3009359.37,36
3009636.54,36
3009914.31,36
3010192.62,36
3010471.5,36
3010750.97,36
3011031.67,36
3011312.95,36
3011594.83,36
3011877.27,36
3012160.34,36
3012443.96,36
3012728.25,36
3013013.15,36
3013298.7,36
3013584.84,36
3013871.58,36
3014158.87,36
3014446.77,36
3014735.28,36
3015024.48,36
3015314.3,36
3015604.83,36
3015895.89,36
3016187.56,36
3016479.81,36
3016772.67,36
3017066.14,36
3017360.16,36
3017654.86,36
3017950.18,36
3018246.22,36
3018542.85,36
3018840.08,36
3019137.88,36
3019436.3,36
3019735.89,36
3020036.65,36
3020338.06,36
3020640.03,36
3020942.55,36
3021245.65,36
3021549.38,36
3021853.74,36
3022158.68,36
3022464.2,36
3022770.28,36
3023076.94,36
3023384.22,36
3023692.19,36
3024000.86,36
3024310.19,36
3024620.14,36
3024930.65,36
3025241.76,37
3025553.45,37
3025865.75,37
3026178.64,37
3026492.13,37
3026806.21,37
3027120.89,37
3027436.12,37
3027752.0,37
3028068.48,37
3028385.56,37
3028703.26,37
3029021.62,37
3029340.59,37
3029660.13,37
3029980.28,37
3030301.05,37
3030622.42,37
3030944.36,37
3031266.88,37
3031589.99,37
3031913.72,37
3032238.02,37
3032562.88,37
3032888.36,37
3033214.45,37
3033541.17,37
3033868.51,37
3034196.5,37
3034525.13,37
3034854.37,37
3035184.21,37
3035514.73,37
3035845.85,37
3036178.23,37
3036511.23,37
3036844.81,37
3037179.05,37
3037513.89,37
3037849.41,37
3038185.55,37
3038522.33,37
3038859.74,37
3039197.79,37
3039536.4,37
3039875.61,37
3040215.39,37
3040555.77,37
3040896.76,37
3041238.32,37
3041580.46,37
3041923.19,37
3042266.55,37
3042610.5,37
3042955.06,37
3043300.18,37
3043645.86,37
3043992.17,37
3044339.04,37
3044686.52,37
3045034.65,37
3045383.37,37
3045732.71,37
3046082.66,37
3046433.16,37
3046785.44,37
3047138.3,37
3047491.73,37
3047845.7,37
3048200.29,37
3048556.11,37
3048912.54,37
3049269.55,37
3049627.1,37
3049985.29,37
3050344.03,37
3050703.39,37
3051063.93,37
3051425.1,37
3051786.86,37
3052149.19,37
3052512.14,37
3052875.61,37
3053239.72,37
3053604.47,37
3053970.69,37
3054337.17,37
3054704.21,37
3055071.82,37
3055440.04,37
3055808.88,37
3056178.29,37
3056548.32,37
3056918.92,37
3057290.12,37
3057661.91,37
3058034.32,37
3058407.31,37
3058780.88,37
3059155.03,37
